title,outlet,label
price of peace: rubio calls for increase in nato defense spending from europeans,FoxNews,1
iran mulls preemptive strike on us base after trump bomb threats,FoxNews,1
top russian negotiator shares status on ukraine peace talks after meeting with us counterpart in dc,FoxNews,1
anti-hamas protests break out in gaza strip over demands to end war,FoxNews,1
"trump touts airstrike on houthis, showing video: will 'never sink our ships again'",FoxNews,1
us must stand up to terrorists and we need supreme court and congress to do their part,FoxNews,1
bipartisan bill aims to prevent syrians with terror ties from reaching us border,FoxNews,1
trump shares footage of airstrike on houthi rebels,FoxNews,1
home is engulfed in flames following a plane crash,FoxNews,1
first responders clear leveled apartment building in thailand after powerful earthquake,FoxNews,1
video shows fiery plane crash into home near minneapolis,FoxNews,1
"nyc officials give update on crash that killed mother, 2 kids",FoxNews,1
video shows state trooper rescued after being swept up by hurricane helene floodwaters,FoxNews,1
"truck strikes multiple pedestrians in downtown boston, police say",FoxNews,1
pennsylvania officials confirm 3 people fatally struck by train,FoxNews,1
"minivan plows through crowd, injuring 9 in busy los angeles shopping district",FoxNews,1
witness describes scene of fatal nyc wreck,FoxNews,1
water cascades down side of building in bangkok following earthquake,FoxNews,1
criminals impersonating loved ones by phone in disturbing scam,FoxNews,1
"pausing tariffs could cost trump his ‘most important leverage,’ argues ex-trump national security council chief of staff",FoxNews,1
jesse watters: china doesn't have the cards against the 'tariff doctor',FoxNews,1
men with guns seen in area of virginia shooting,FoxNews,1
stephen miller: china has 'stolen' us supply chains,FoxNews,1
white house on tariff deals: 'all options are on the table for each country',FoxNews,1
incident at tesla charging station in washington,FoxNews,1
mcenany touts trump admin's 'resolve' during tariff fallout: 'impressive',FoxNews,1
"china vows to fight trump's tariffs 'to the end,' accusing us of 'blackmail'",FoxNews,1
white house fielding 'massive number' of tariff negotiation requests,FoxNews,1
china says jd vance's comments about 'peasants' are 'words that lack knowledge and respect',FoxNews,1
"trump tariffs are ‘designed to completely realign the american economy,’ says agriculture secretary",FoxNews,1
california youth soccer coach charged with killing his missing 13-year-old player,FoxNews,1
sean hannity: this is what happens when you have a president who's willing to fight,FoxNews,1
authorities investigate fatal virginia shooting,FoxNews,1
"menendez brothers ‘not right’ for resentencing, la da argues",FoxNews,1
trump trade official testifies before senate as admin holds ground on tariffs,FoxNews,1
chicago man charged with 18 crimes in sexual assault spree,FoxNews,1
steve moore touts market gains amid hopes for trade deals: 'a good day for investors',FoxNews,1
china imposes tariff on us goods as trade war heats up,FoxNews,1
surveillance footage shows the moment a suspected dine-and-dasher evades a california restaurant employee,FoxNews,1
"tech startup, major airline partner to launch electric air taxi service",FoxNews,1
google’s new ai tech may know when your house will burn down,FoxNews,1
"mexico to dump millions of gallons of sewage into tijuana river, us continues to be a dumping ground: official",FoxNews,1
zeldin shutters multimillion-dollar biden epa museum that 'scarcely' saw visitors,FoxNews,1
new report reveals how trump admin will eliminate paper straws: 'not rocket science',FoxNews,1
lee zeldin: why we're shutting down biden's epa museum,FoxNews,1
zeldin to visit border where 'disgusting mexican sewage' is harming us environment,FoxNews,1
comer probes ngos that received $20b in biden epa grants despite almost no revenue: 'shady deal',FoxNews,1
"$3b la lawsuit could ‘destroy’ gulf energy industry, critics warn, as state’s position questioned",FoxNews,1
environmental activists to protest dodgers' home opener over partnership with embattled oil company,FoxNews,1
vatican says pope francis is 'out of danger of death',FoxNews,1
archaeologists uncover proof of ancient biblical battle at armageddon site: 'exceptional phenomenon',FoxNews,1
"pope francis makes 1st public appearance in five weeks, returns to the vatican",FoxNews,1
pope francis no longer dependent on mechanical breathing assistance as condition improves: vatican,FoxNews,1
"pope francis shows 'slight improvement' during fourth week in hospital, vatican says",FoxNews,1
taliban leader says 'no need' for laws from the west in afghanistan: 'we will create our own laws',FoxNews,1
"bishop barron criticizes ‘tired arguments’ used against christianity every easter, offers new sign of hope",FoxNews,1
"ancient jewish ritual bath, oldest of its kind in europe, uncovered by archaeologists",FoxNews,1
"pope francis now eating solid foods, showing 'slight gradual improvements,' vatican says",FoxNews,1
pope francis set to be discharged from hospital on sunday: doctors,FoxNews,1
"pope francis set to be released, will make first public appearance in five weeks",FoxNews,1
"pope francis' doctors considered ending treatment, said 'there was a real risk he might not make it': report",FoxNews,1
pope francis showing 'signs of improvement' as hospitalization continues,FoxNews,1
pope appears in st. peter's square for first time in weeks,FoxNews,1
pope francis continues to rest in hospital as vatican’s holy year proceeds without him,FoxNews,1
a holiday for believers and skeptics,FoxNews,1
"targeting of religious minorities in syria is 'especially alarming,' reverend warns",FoxNews,1
"author with rare condition raises over $500k for children's charities, prioritizes relationship with god",FoxNews,1
there is a 'double standard' for antisemitism in colleges and hollywood: dr. sheila nazarian,FoxNews,1
charles manson's cult killings fueled by 'perfect storm' as theories get new analysis: criminal profiler,FoxNews,1
pope francis shares first audio message since hospitalization: 'may god bless you',FoxNews,1
"pope francis still receiving oxygen therapy, will not read sunday prayers: vatican",FoxNews,1
national religious broadcasters urge florida lawmakers to kill bill to avoid 'lawfare' against christians,FoxNews,1
pope francis is stable and showing improvements but will remain hospitalized,FoxNews,1
"pope francis' condition 'improving,' vatican says",FoxNews,1
king charles iii to meet pope francis during visit to vatican next month,FoxNews,1
cbs news staff told not to refer to jerusalem as being in israel: report,FoxNews,1
cbs latest news outlet to face revolt from far-left staff after meltdown over contentious israel interview,FoxNews,1
kash patel takes reins at scandal-ridden fbi with 'america always' mindset: 'let good cops be cops',FoxNews,1
"on this day in history, august 8, 1974, president nixon announces his resignation",FoxNews,1
"trump sends letter to cbs demanding unedited '60 minutes' harris transcript, teases potential lawsuit",FoxNews,1
cbs hits back at trump's legal threat citing first amendment rights: 'we decline' to release full transcript,FoxNews,1
trump calls for cbs to lose its broadcasting license amid '60 minutes' controversy: 'unprecedented scandal!',FoxNews,1
‘seinfeld’ star says new watergate doc proves that nixon was ‘railroaded’: ‘didn't get his day in court’,FoxNews,1
nbc's chuck todd says biden's 'entire narrative' will erode as he stays in race: 'his ambition comes first',FoxNews,1
church of england head resigns after failing to report decades-long sexual abuse by summer camp volunteer,FoxNews,1
"sharpton's 'pay to play' scandal 'ricocheting around the halls' of msnbc, insider says: 'can't be acceptable'",FoxNews,1
ex-cnn pundit apologizes for ignoring biden’s mental decline: 'i should've pushed harder',FoxNews,1
scandal-plagued illinois mayor boots residents from public meeting as town cuts off government credit card,FoxNews,1
critics agree biden press conference is 'worst possible outcome' for dems: 'he's not going anywhere',FoxNews,1
"politico's ryan lizza on leave after ex olivia nuzzi accuses him of harassment, blackmail amid rfk jr. tryst",FoxNews,1
former cbs staffers call for 'outside investigation' into '60 minutes' controversy: 'there's a problem here',FoxNews,1
"on this day in history, july 19, 1969, former kennedy aide killed in 'chappaquiddick incident'",FoxNews,1
"on this day in history, october 10, 1845, us naval academy founded after planned mutiny shocks nation",FoxNews,1
former gop staffers offer dems friendly advice on how to handle hostile media: 'you may not be used to this',FoxNews,1
"cnn pundit downplays big tech censorship of hunter biden laptop in 2020, calls government collusion 'nonsense'",FoxNews,1
"former democratic rep. anthony weiner, convicted of illicit contact with minor, files to run for nyc council",FoxNews,1
olivia nuzzi exits ny magazine following rfk jr. relationship revelations,FoxNews,1
south korean pm han duck-soo reinstated as acting president after impeachment overturned,FoxNews,1
bill maher questions media avoiding doug emhoff controversies: 'wouldn't that make it look worse?',FoxNews,1
cbs news boss mulling 'editorial review' of its 'fairness in reporting' following dopoukil-coates drama,FoxNews,1
"before biden pardoned hunter, the media speculated trump would pardon his children ahead of leaving office",FoxNews,1
head of us central command being investigated for getting physical with an airman on plane to israel,FoxNews,1
"'60 minutes,' under fire for kamala harris editing decision, has history of liberal controversies",FoxNews,1
al sharpton's interview scandal becomes latest in decades-long history of controversies haunting msnbc host,FoxNews,1
nc gubernatorial candidate mark robinson hires trump-friendly lawyer to investigate porn website allegations,FoxNews,1
